complex_id,ba_value,ba_measure,ligand_id,protein_id,pdb_id,pdb_lignum,target_chain
davisBC001344,7.958607315,KIKD,davisDC000004,davisPT000139,,###,#
davisBC001345,7.795880017,KIKD,davisDC000004,davisPT000111,,###,#
davisBC001346,5.677780705,KIKD,davisDC000004,davisPT000009,,###,#
davisBC001347,5.958607315,KIKD,davisDC000004,davisPT000272,,###,#
davisBC001348,6.638272164,KIKD,davisDC000004,davisPT000181,,###,#
davisBC001349,7.920818754,KIKD,davisDC000004,davisPT000323,,###,#
davisBC001350,7.251811973,KIKD,davisDC000004,davisPT000420,,###,#
davisBC001351,5.30980392,KIKD,davisDC000004,davisPT000065,,###,#
davisBC001352,8.769551079,KIKD,davisDC000004,davisPT000020,,###,#
davisBC001353,7.552841969,KIKD,davisDC000004,davisPT000106,,###,#
davisBC001354,7.958607315,KIKD,davisDC000004,davisPT000085,,###,#
davisBC001355,6.244125144,KIKD,davisDC000004,davisPT000096,,###,#
davisBC001356,8.431798276,KIKD,davisDC000004,davisPT000276,,###,#
davisBC001357,5.251811973,KIKD,davisDC000004,davisPT000261,,###,#
davisBC001358,7.356547324,KIKD,davisDC000004,davisPT000190,,###,#
davisBC001359,8.187086643,KIKD,davisDC000004,davisPT000102,,###,#
davisBC001360,5.0,KIKD,davisDC000004,davisPT000414,,###,#
davisBC001361,7.920818754,KIKD,davisDC000004,davisPT000400,,###,#
davisBC001362,7.346787486,KIKD,davisDC000004,davisPT000364,,###,#
davisBC001363,6.27572413,KIKD,davisDC000004,davisPT000063,,###,#
davisBC001364,6.769551079,KIKD,davisDC000004,davisPT000110,,###,#
davisBC001365,7.619788758,KIKD,davisDC000004,davisPT000362,,###,#
davisBC001366,7.455931956,KIKD,davisDC000004,davisPT000342,,###,#
davisBC001367,5.096910013,KIKD,davisDC000004,davisPT000313,,###,#
davisBC001368,5.769551079,KIKD,davisDC000004,davisPT000416,,###,#
davisBC001369,5.0,KIKD,davisDC000004,davisPT000144,,###,#
davisBC001370,5.397940009,KIKD,davisDC000004,davisPT000116,,###,#
davisBC001371,7.537602002,KIKD,davisDC000004,davisPT000211,,###,#
davisBC001372,5.455931956,KIKD,davisDC000004,davisPT000162,,###,#
davisBC001373,5.161150909,KIKD,davisDC000004,davisPT000369,,###,#
davisBC001374,6.022276395,KIKD,davisDC000004,davisPT000382,,###,#
davisBC001375,8.455931956,KIKD,davisDC000004,davisPT000174,,###,#
davisBC001376,8.522878745,KIKD,davisDC000004,davisPT000128,,###,#
davisBC001377,5.0,KIKD,davisDC000004,davisPT000176,,###,#
davisBC001378,8.180456064,KIKD,davisDC000004,davisPT000177,,###,#
davisBC001379,8.455931956,KIKD,davisDC000004,davisPT000067,,###,#
davisBC001380,8.13667714,KIKD,davisDC000004,davisPT000118,,###,#
davisBC001381,5.958607315,KIKD,davisDC000004,davisPT000198,,###,#
davisBC001382,5.0,KIKD,davisDC000004,davisPT000306,,###,#
davisBC001383,5.0,KIKD,davisDC000004,davisPT000218,,###,#
davisBC001384,6.142667504,KIKD,davisDC000004,davisPT000393,,###,#
davisBC001385,7.229147988,KIKD,davisDC000004,davisPT000011,,###,#
davisBC001386,7.619788758,KIKD,davisDC000004,davisPT000077,,###,#
davisBC001387,5.0,KIKD,davisDC000004,davisPT000225,,###,#
davisBC001388,7.455931956,KIKD,davisDC000004,davisPT000371,,###,#
davisBC001389,7.602059991,KIKD,davisDC000004,davisPT000119,,###,#
davisBC001390,5.638272164,KIKD,davisDC000004,davisPT000319,,###,#
davisBC001391,5.886056648,KIKD,davisDC000004,davisPT000053,,###,#
davisBC001392,6.167491087,KIKD,davisDC000004,davisPT000366,,###,#
davisBC001393,8.017728767,KIKD,davisDC000004,davisPT000230,,###,#
davisBC001394,8.27572413,KIKD,davisDC000004,davisPT000350,,###,#
davisBC001395,5.920818754,KIKD,davisDC000004,davisPT000426,,###,#
davisBC001396,6.958607315,KIKD,davisDC000004,davisPT000092,,###,#
davisBC001397,7.721246399,KIKD,davisDC000004,davisPT000117,,###,#
davisBC001398,7.161150909,KIKD,davisDC000004,davisPT000125,,###,#
davisBC001399,5.30980392,KIKD,davisDC000004,davisPT000023,,###,#
davisBC001400,8.26760624,KIKD,davisDC000004,davisPT000048,,###,#
davisBC001401,7.244125144,KIKD,davisDC000004,davisPT000178,,###,#
davisBC001402,7.769551079,KIKD,davisDC000004,davisPT000354,,###,#
davisBC001403,6.366531544,KIKD,davisDC000004,davisPT000185,,###,#
davisBC001404,8.508638306,KIKD,davisDC000004,davisPT000197,,###,#
davisBC001405,8.148741651,KIKD,davisDC000004,davisPT000287,,###,#
davisBC001406,6.638272164,KIKD,davisDC000004,davisPT000022,,###,#
davisBC001407,5.148741651,KIKD,davisDC000004,davisPT000278,,###,#
davisBC001408,5.494850022,KIKD,davisDC000004,davisPT000086,,###,#
davisBC001409,7.537602002,KIKD,davisDC000004,davisPT000232,,###,#
davisBC001410,6.259637311,KIKD,davisDC000004,davisPT000315,,###,#
davisBC001411,6.420216403,KIKD,davisDC000004,davisPT000166,,###,#
davisBC001412,7.060480747,KIKD,davisDC000004,davisPT000099,,###,#
davisBC001413,8.0,KIKD,davisDC000004,davisPT000050,,###,#
davisBC001414,6.795880017,KIKD,davisDC000004,davisPT000076,,###,#
davisBC001415,5.096910013,KIKD,davisDC000004,davisPT000275,,###,#
davisBC001416,7.055517328,KIKD,davisDC000004,davisPT000172,,###,#
davisBC001417,5.920818754,KIKD,davisDC000004,davisPT000379,,###,#
davisBC001418,6.075720714,KIKD,davisDC000004,davisPT000290,,###,#
davisBC001419,7.657577319,KIKD,davisDC000004,davisPT000033,,###,#
davisBC001420,5.0,KIKD,davisDC000004,davisPT000260,,###,#
davisBC001421,8.744727495,KIKD,davisDC000004,davisPT000173,,###,#
davisBC001422,6.113509275,KIKD,davisDC000004,davisPT000184,,###,#
davisBC001423,5.0,KIKD,davisDC000004,davisPT000070,,###,#
davisBC001424,5.958607315,KIKD,davisDC000004,davisPT000087,,###,#
davisBC001425,8.055517328,KIKD,davisDC000004,davisPT000260,,###,#
davisBC001426,8.214670165,KIKD,davisDC000004,davisPT000036,,###,#
davisBC001427,6.431798276,KIKD,davisDC000004,davisPT000314,,###,#
davisBC001428,8.638272164,KIKD,davisDC000004,davisPT000348,,###,#
davisBC001429,8.15490196,KIKD,davisDC000004,davisPT000288,,###,#
davisBC001430,6.958607315,KIKD,davisDC000004,davisPT000387,,###,#
davisBC001431,6.113509275,KIKD,davisDC000004,davisPT000114,,###,#
davisBC001432,5.0,KIKD,davisDC000004,davisPT000023,,###,#
davisBC001433,6.318758763,KIKD,davisDC000004,davisPT000243,,###,#
davisBC001434,6.585026652,KIKD,davisDC000004,davisPT000395,,###,#
davisBC001435,6.13076828,KIKD,davisDC000004,davisPT000237,,###,#
davisBC001436,7.070581074,KIKD,davisDC000004,davisPT000170,,###,#
davisBC001437,7.698970004,KIKD,davisDC000004,davisPT000216,,###,#
davisBC001438,7.15490196,KIKD,davisDC000004,davisPT000284,,###,#
davisBC001439,6.920818754,KIKD,davisDC000004,davisPT000165,,###,#
davisBC001440,8.15490196,KIKD,davisDC000004,davisPT000241,,###,#
davisBC001441,7.602059991,KIKD,davisDC000004,davisPT000359,,###,#
davisBC001442,6.886056648,KIKD,davisDC000004,davisPT000203,,###,#
davisBC001443,8.30980392,KIKD,davisDC000004,davisPT000042,,###,#
davisBC001444,5.0,KIKD,davisDC000004,davisPT000421,,###,#
davisBC001445,6.0,KIKD,davisDC000004,davisPT000086,,###,#
davisBC001446,5.356547324,KIKD,davisDC000004,davisPT000091,,###,#
davisBC001447,7.075720714,KIKD,davisDC000004,davisPT000405,,###,#
davisBC001448,5.602059991,KIKD,davisDC000004,davisPT000222,,###,#
davisBC001449,6.920818754,KIKD,davisDC000004,davisPT000388,,###,#
davisBC001450,5.036212173,KIKD,davisDC000004,davisPT000340,,###,#
davisBC001451,5.677780705,KIKD,davisDC000004,davisPT000062,,###,#
davisBC001452,6.657577319,KIKD,davisDC000004,davisPT000297,,###,#
davisBC001453,5.853871964,KIKD,davisDC000004,davisPT000417,,###,#
davisBC001454,8.823908741,KIKD,davisDC000004,davisPT000109,,###,#
davisBC001455,7.795880017,KIKD,davisDC000004,davisPT000025,,###,#
davisBC001456,5.0,KIKD,davisDC000004,davisPT000060,,###,#
davisBC001457,5.0,KIKD,davisDC000004,davisPT000244,,###,#
davisBC001458,5.008773924,KIKD,davisDC000004,davisPT000303,,###,#
davisBC001459,7.638272164,KIKD,davisDC000004,davisPT000333,,###,#
davisBC001460,7.522878745,KIKD,davisDC000004,davisPT000309,,###,#
davisBC001461,8.853871964,KIKD,davisDC000004,davisPT000229,,###,#
davisBC001462,7.420216403,KIKD,davisDC000004,davisPT000277,,###,#
davisBC001463,8.327902142,KIKD,davisDC000004,davisPT000006,,###,#
davisBC001464,5.0,KIKD,davisDC000004,davisPT000270,,###,#
davisBC001465,8.420216403,KIKD,davisDC000004,davisPT000130,,###,#
davisBC001466,7.698970004,KIKD,davisDC000004,davisPT000100,,###,#
davisBC001467,6.48148606,KIKD,davisDC000004,davisPT000286,,###,#
davisBC001468,7.602059991,KIKD,davisDC000004,davisPT000098,,###,#
davisBC001469,6.431798276,KIKD,davisDC000004,davisPT000346,,###,#
davisBC001470,6.585026652,KIKD,davisDC000004,davisPT000279,,###,#
davisBC001471,6.568636236,KIKD,davisDC000004,davisPT000399,,###,#
davisBC001472,5.0,KIKD,davisDC000004,davisPT000228,,###,#
davisBC001473,9.244125144,KIKD,davisDC000004,davisPT000108,,###,#
davisBC001474,5.096910013,KIKD,davisDC000004,davisPT000034,,###,#
davisBC001475,7.065501549,KIKD,davisDC000004,davisPT000352,,###,#
davisBC001476,7.096910013,KIKD,davisDC000004,davisPT000361,,###,#
davisBC001477,6.431798276,KIKD,davisDC000004,davisPT000332,,###,#
davisBC001478,7.823908741,KIKD,davisDC000004,davisPT000018,,###,#
davisBC001479,6.420216403,KIKD,davisDC000004,davisPT000402,,###,#
davisBC001480,5.795880017,KIKD,davisDC000004,davisPT000189,,###,#
davisBC001481,5.283996656,KIKD,davisDC000004,davisPT000161,,###,#
davisBC001482,7.455931956,KIKD,davisDC000004,davisPT000398,,###,#
davisBC001483,6.795880017,KIKD,davisDC000004,davisPT000295,,###,#
davisBC001484,5.920818754,KIKD,davisDC000004,davisPT000347,,###,#
davisBC001485,7.408935393,KIKD,davisDC000004,davisPT000341,,###,#
davisBC001486,5.26760624,KIKD,davisDC000004,davisPT000066,,###,#
davisBC001487,8.045757491,KIKD,davisDC000004,davisPT000044,,###,#
davisBC001488,5.0,KIKD,davisDC000004,davisPT000336,,###,#
davisBC001489,6.48148606,KIKD,davisDC000004,davisPT000404,,###,#
davisBC001490,5.769551079,KIKD,davisDC000004,davisPT000005,,###,#
davisBC001491,5.0,KIKD,davisDC000004,davisPT000112,,###,#
davisBC001492,9.0,KIKD,davisDC000004,davisPT000353,,###,#
davisBC001493,9.283996656,KIKD,davisDC000004,davisPT000415,,###,#
davisBC001494,6.455931956,KIKD,davisDC000004,davisPT000234,,###,#
davisBC001495,7.207608311,KIKD,davisDC000004,davisPT000053,,###,#
davisBC001496,8.853871964,KIKD,davisDC000004,davisPT000219,,###,#
davisBC001497,6.30980392,KIKD,davisDC000004,davisPT000233,,###,#
davisBC001498,8.22184875,KIKD,davisDC000004,davisPT000157,,###,#
davisBC001499,6.013228266,KIKD,davisDC000004,davisPT000231,,###,#
davisBC001500,6.292429824,KIKD,davisDC000004,davisPT000113,,###,#
davisBC001501,7.552841969,KIKD,davisDC000004,davisPT000122,,###,#
davisBC001502,6.200659451,KIKD,davisDC000004,davisPT000083,,###,#
davisBC001503,7.744727495,KIKD,davisDC000004,davisPT000227,,###,#
davisBC001504,8.050609993,KIKD,davisDC000004,davisPT000126,,###,#
davisBC001505,5.283996656,KIKD,davisDC000004,davisPT000201,,###,#
davisBC001506,6.30980392,KIKD,davisDC000004,davisPT000267,,###,#
davisBC001507,8.387216143,KIKD,davisDC000004,davisPT000156,,###,#
davisBC001508,6.301029996,KIKD,davisDC000004,davisPT000374,,###,#
davisBC001509,8.244125144,KIKD,davisDC000004,davisPT000403,,###,#
davisBC001510,6.958607315,KIKD,davisDC000004,davisPT000206,,###,#
davisBC001511,8.26760624,KIKD,davisDC000004,davisPT000356,,###,#
davisBC001512,6.920818754,KIKD,davisDC000004,davisPT000141,,###,#
davisBC001513,8.113509275,KIKD,davisDC000004,davisPT000318,,###,#
davisBC001514,8.022276395,KIKD,davisDC000004,davisPT000140,,###,#
davisBC001515,7.795880017,KIKD,davisDC000004,davisPT000310,,###,#
davisBC001516,6.251811973,KIKD,davisDC000004,davisPT000136,,###,#
davisBC001517,8.055517328,KIKD,davisDC000004,davisPT000014,,###,#
davisBC001518,7.366531544,KIKD,davisDC000004,davisPT000338,,###,#
davisBC001519,7.585026652,KIKD,davisDC000004,davisPT000240,,###,#
davisBC001520,7.455931956,KIKD,davisDC000004,davisPT000046,,###,#
davisBC001521,6.187086643,KIKD,davisDC000004,davisPT000080,,###,#
davisBC001522,6.795880017,KIKD,davisDC000004,davisPT000355,,###,#
davisBC001523,8.327902142,KIKD,davisDC000004,davisPT000007,,###,#
davisBC001524,7.30980392,KIKD,davisDC000004,davisPT000183,,###,#
davisBC001525,6.823908741,KIKD,davisDC000004,davisPT000031,,###,#
davisBC001526,7.124938737,KIKD,davisDC000004,davisPT000409,,###,#
davisBC001527,7.744727495,KIKD,davisDC000004,davisPT000194,,###,#
davisBC001528,5.823908741,KIKD,davisDC000004,davisPT000038,,###,#
davisBC001529,5.119186408,KIKD,davisDC000004,davisPT000068,,###,#
davisBC001530,7.853871964,KIKD,davisDC000004,davisPT000397,,###,#
davisBC001531,7.086186148,KIKD,davisDC000004,davisPT000107,,###,#
davisBC001532,8.045757491,KIKD,davisDC000004,davisPT000283,,###,#
davisBC001533,8.251811973,KIKD,davisDC000004,davisPT000262,,###,#
davisBC001534,7.30980392,KIKD,davisDC000004,davisPT000358,,###,#
davisBC001535,6.455931956,KIKD,davisDC000004,davisPT000075,,###,#
davisBC001536,5.619788758,KIKD,davisDC000004,davisPT000122,,###,#
davisBC001537,5.30980392,KIKD,davisDC000004,davisPT000104,,###,#
davisBC001538,6.180456064,KIKD,davisDC000004,davisPT000247,,###,#
davisBC001539,7.494850022,KIKD,davisDC000004,davisPT000351,,###,#
davisBC001540,5.37675071,KIKD,davisDC000004,davisPT000186,,###,#
davisBC001541,6.013228266,KIKD,davisDC000004,davisPT000376,,###,#
davisBC001542,5.356547324,KIKD,davisDC000004,davisPT000298,,###,#
davisBC001543,7.619788758,KIKD,davisDC000004,davisPT000335,,###,#
davisBC001544,7.494850022,KIKD,davisDC000004,davisPT000074,,###,#
davisBC001545,7.22184875,KIKD,davisDC000004,davisPT000242,,###,#
davisBC001546,6.397940009,KIKD,davisDC000004,davisPT000026,,###,#
davisBC001547,8.537602002,KIKD,davisDC000004,davisPT000285,,###,#
davisBC001548,8.769551079,KIKD,davisDC000004,davisPT000146,,###,#
davisBC001549,5.397940009,KIKD,davisDC000004,davisPT000411,,###,#
davisBC001550,8.602059991,KIKD,davisDC000004,davisPT000088,,###,#
davisBC001551,7.744727495,KIKD,davisDC000004,davisPT000281,,###,#
davisBC001552,7.537602002,KIKD,davisDC000004,davisPT000384,,###,#
davisBC001553,6.537602002,KIKD,davisDC000004,davisPT000213,,###,#
davisBC001554,5.26760624,KIKD,davisDC000004,davisPT000265,,###,#
davisBC001555,5.769551079,KIKD,davisDC000004,davisPT000159,,###,#
davisBC001556,7.920818754,KIKD,davisDC000004,davisPT000224,,###,#
davisBC001557,5.657577319,KIKD,davisDC000004,davisPT000068,,###,#
davisBC001558,5.173925197,KIKD,davisDC000004,davisPT000207,,###,#
davisBC001559,7.327902142,KIKD,davisDC000004,davisPT000188,,###,#
davisBC001560,5.744727495,KIKD,davisDC000004,davisPT000167,,###,#
davisBC001561,6.075720714,KIKD,davisDC000004,davisPT000293,,###,#
davisBC001562,7.795880017,KIKD,davisDC000004,davisPT000105,,###,#
davisBC001563,8.301029996,KIKD,davisDC000004,davisPT000212,,###,#
davisBC001564,6.180456064,KIKD,davisDC000004,davisPT000209,,###,#
davisBC001565,5.920818754,KIKD,davisDC000004,davisPT000172,,###,#
davisBC001566,7.013228266,KIKD,davisDC000004,davisPT000328,,###,#
davisBC001567,7.443697499,KIKD,davisDC000004,davisPT000217,,###,#
davisBC001568,6.619788758,KIKD,davisDC000004,davisPT000094,,###,#
davisBC001569,5.958607315,KIKD,davisDC000004,davisPT000132,,###,#
davisBC001570,5.0,KIKD,davisDC000004,davisPT000182,,###,#
davisBC001571,5.522878745,KIKD,davisDC000004,davisPT000008,,###,#
davisBC001572,5.958607315,KIKD,davisDC000004,davisPT000235,,###,#
davisBC001573,6.537602002,KIKD,davisDC000004,davisPT000292,,###,#
davisBC001574,8.142667504,KIKD,davisDC000004,davisPT000214,,###,#
davisBC001575,8.387216143,KIKD,davisDC000004,davisPT000274,,###,#
davisBC001576,6.958607315,KIKD,davisDC000004,davisPT000010,,###,#
davisBC001577,5.0,KIKD,davisDC000004,davisPT000305,,###,#
davisBC001578,7.366531544,KIKD,davisDC000004,davisPT000294,,###,#
davisBC001579,7.823908741,KIKD,davisDC000004,davisPT000171,,###,#
davisBC001580,6.040958608,KIKD,davisDC000004,davisPT000252,,###,#
davisBC001581,6.677780705,KIKD,davisDC000004,davisPT000061,,###,#
davisBC001582,5.585026652,KIKD,davisDC000004,davisPT000175,,###,#
davisBC001583,5.853871964,KIKD,davisDC000004,davisPT000299,,###,#
davisBC001584,7.292429824,KIKD,davisDC000004,davisPT000269,,###,#
davisBC001585,7.180456064,KIKD,davisDC000004,davisPT000073,,###,#
davisBC001586,5.602059991,KIKD,davisDC000004,davisPT000052,,###,#
davisBC001587,5.420216403,KIKD,davisDC000004,davisPT000041,,###,#
davisBC001588,8.318758763,KIKD,davisDC000004,davisPT000071,,###,#
davisBC001589,5.0,KIKD,davisDC000004,davisPT000304,,###,#
davisBC001590,9.180456064,KIKD,davisDC000004,davisPT000193,,###,#
davisBC001591,7.744727495,KIKD,davisDC000004,davisPT000024,,###,#
davisBC001592,5.173925197,KIKD,davisDC000004,davisPT000001,,###,#
davisBC001593,7.522878745,KIKD,davisDC000004,davisPT000401,,###,#
davisBC001594,5.0,KIKD,davisDC000004,davisPT000280,,###,#
davisBC001595,8.031517051,KIKD,davisDC000004,davisPT000127,,###,#
davisBC001596,5.0,KIKD,davisDC000004,davisPT000282,,###,#
davisBC001597,8.443697499,KIKD,davisDC000004,davisPT000422,,###,#
davisBC001598,7.244125144,KIKD,davisDC000004,davisPT000019,,###,#
davisBC001599,5.30980392,KIKD,davisDC000004,davisPT000205,,###,#
davisBC001600,8.468521083,KIKD,davisDC000004,davisPT000271,,###,#
davisBC001601,7.148741651,KIKD,davisDC000004,davisPT000121,,###,#
davisBC001602,6.387216143,KIKD,davisDC000004,davisPT000220,,###,#
davisBC001603,5.602059991,KIKD,davisDC000004,davisPT000142,,###,#
davisBC001604,5.0,KIKD,davisDC000004,davisPT000423,,###,#
davisBC001605,6.102372909,KIKD,davisDC000004,davisPT000412,,###,#
davisBC001606,5.207608311,KIKD,davisDC000004,davisPT000256,,###,#
davisBC001607,6.022276395,KIKD,davisDC000004,davisPT000076,,###,#
davisBC001608,7.15490196,KIKD,davisDC000004,davisPT000101,,###,#
davisBC001609,5.0,KIKD,davisDC000004,davisPT000239,,###,#
davisBC001610,7.853871964,KIKD,davisDC000004,davisPT000095,,###,#
davisBC001611,7.585026652,KIKD,davisDC000004,davisPT000250,,###,#
davisBC001612,6.537602002,KIKD,davisDC000004,davisPT000257,,###,#
davisBC001613,8.173925197,KIKD,davisDC000004,davisPT000221,,###,#
davisBC001614,5.958607315,KIKD,davisDC000004,davisPT000003,,###,#
davisBC001615,5.0,KIKD,davisDC000004,davisPT000236,,###,#
davisBC001616,5.602059991,KIKD,davisDC000004,davisPT000012,,###,#
davisBC001617,6.0,KIKD,davisDC000004,davisPT000081,,###,#
davisBC001618,6.537602002,KIKD,davisDC000004,davisPT000200,,###,#
davisBC001619,6.920818754,KIKD,davisDC000004,davisPT000013,,###,#
davisBC001620,6.698970004,KIKD,davisDC000004,davisPT000266,,###,#
davisBC001621,7.387216143,KIKD,davisDC000004,davisPT000047,,###,#
davisBC001622,7.086186148,KIKD,davisDC000004,davisPT000191,,###,#
davisBC001623,6.823908741,KIKD,davisDC000004,davisPT000054,,###,#
davisBC001624,7.37675071,KIKD,davisDC000004,davisPT000365,,###,#
davisBC001625,6.508638306,KIKD,davisDC000004,davisPT000079,,###,#
davisBC001626,6.602059991,KIKD,davisDC000004,davisPT000192,,###,#
davisBC001627,7.0,KIKD,davisDC000004,davisPT000004,,###,#
davisBC001628,7.200659451,KIKD,davisDC000004,davisPT000413,,###,#
davisBC001629,7.522878745,KIKD,davisDC000004,davisPT000245,,###,#
davisBC001630,5.187086643,KIKD,davisDC000004,davisPT000164,,###,#
davisBC001631,6.040958608,KIKD,davisDC000004,davisPT000171,,###,#
davisBC001632,6.698970004,KIKD,davisDC000004,davisPT000273,,###,#
davisBC001633,5.173925197,KIKD,davisDC000004,davisPT000327,,###,#
davisBC001634,6.638272164,KIKD,davisDC000004,davisPT000357,,###,#
davisBC001635,5.251811973,KIKD,davisDC000004,davisPT000320,,###,#
davisBC001636,6.468521083,KIKD,davisDC000004,davisPT000204,,###,#
davisBC001637,5.677780705,KIKD,davisDC000004,davisPT000259,,###,#
davisBC001638,7.886056648,KIKD,davisDC000004,davisPT000317,,###,#
davisBC001639,6.853871964,KIKD,davisDC000004,davisPT000169,,###,#
davisBC001640,5.958607315,KIKD,davisDC000004,davisPT000057,,###,#
davisBC001641,7.698970004,KIKD,davisDC000004,davisPT000199,,###,#
davisBC001642,5.387216143,KIKD,davisDC000004,davisPT000032,,###,#
davisBC001643,6.602059991,KIKD,davisDC000004,davisPT000072,,###,#
davisBC001644,8.301029996,KIKD,davisDC000004,davisPT000090,,###,#
davisBC001645,6.107905397,KIKD,davisDC000004,davisPT000123,,###,#
davisBC001646,6.0,KIKD,davisDC000004,davisPT000051,,###,#
davisBC001647,5.0,KIKD,davisDC000004,davisPT000301,,###,#
davisBC001648,5.0,KIKD,davisDC000004,davisPT000196,,###,#
davisBC001649,7.387216143,KIKD,davisDC000004,davisPT000253,,###,#
davisBC001650,5.638272164,KIKD,davisDC000004,davisPT000150,,###,#
davisBC001651,5.086186148,KIKD,davisDC000004,davisPT000147,,###,#
davisBC001652,8.080921908,KIKD,davisDC000004,davisPT000368,,###,#
davisBC001653,5.0,KIKD,davisDC000004,davisPT000027,,###,#
davisBC001654,7.251811973,KIKD,davisDC000004,davisPT000329,,###,#
davisBC001655,6.096910013,KIKD,davisDC000004,davisPT000360,,###,#
davisBC001656,7.455931956,KIKD,davisDC000004,davisPT000309,,###,#
davisBC001657,7.823908741,KIKD,davisDC000004,davisPT000406,,###,#
davisBC001658,8.070581074,KIKD,davisDC000004,davisPT000109,,###,#
davisBC001659,8.0,KIKD,davisDC000004,davisPT000155,,###,#
davisBC001660,6.795880017,KIKD,davisDC000004,davisPT000334,,###,#
davisBC001661,7.37675071,KIKD,davisDC000004,davisPT000002,,###,#
davisBC001662,6.091514981,KIKD,davisDC000004,davisPT000373,,###,#
davisBC001663,6.060480747,KIKD,davisDC000004,davisPT000081,,###,#
davisBC001664,5.0,KIKD,davisDC000004,davisPT000419,,###,#
davisBC001665,5.0,KIKD,davisDC000004,davisPT000035,,###,#
davisBC001666,7.568636236,KIKD,davisDC000004,davisPT000115,,###,#
davisBC001667,7.193820026,KIKD,davisDC000004,davisPT000202,,###,#
davisBC001668,7.853871964,KIKD,davisDC000004,davisPT000331,,###,#
davisBC001669,5.657577319,KIKD,davisDC000004,davisPT000069,,###,#
davisBC001670,8.552841969,KIKD,davisDC000004,davisPT000311,,###,#
davisBC001671,7.119186408,KIKD,davisDC000004,davisPT000133,,###,#
davisBC001672,6.494850022,KIKD,davisDC000004,davisPT000383,,###,#
